"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"UCN",4.06830336949005,-0.518092812314837,0.25207753008501,-0.0717747920996198,0.942781134057836,1
"UCN2",3.08556035431914,0.346647545561296,0.358425376734709,0,1,1
"UCP3",48.2252208193345,0.0563446884735571,0.0920783297235258,0,1,1
"UEVLD",349.228795077438,0.213898789125317,0.107447121027978,0,1,1
"UFC1",1540.61935296242,-0.123218063998582,0.080402348310549,0,1,1
"UFD1",1273.66383365618,-0.024169638575653,0.089715913081386,0,1,1
"UFL1",455.464380063881,0.392336302785169,0.149779412850995,0,1,1
"UFM1",1148.68570002342,0.234769236633164,0.0964449637065334,0,1,1
"UFSP1",8.62368913164819,-0.672519514408391,0.207913566267939,-0.829765548757236,0.40667135269839,1
"UFSP2",224.703421136614,-0.0453228654883969,0.0985761658692704,0,1,1
"UGCG",2789.16757325908,0.397774509585619,0.256361242832584,0,1,1
"UGDH",159.66056157181,0.340307036259389,0.110689090557953,0,1,1
"UGGT1",1730.03651693839,0.297179555011661,0.0935680706607415,0,1,1
"UGGT2",44.7588220783398,0.222193476403743,0.133016654929604,0,1,1
"UGP2",3100.44800813786,-0.081629781703718,0.0909038159601589,0,1,1
"UGT2A1",0.698601604392301,-0.59846866590316,0.999446267730844,-0.0985232213901047,0.921516833656912,1
"UGT2A2",1.24345353075155,0.60397472122701,0.545100504433838,0.190744129534428,0.848726063013736,1
"UGT2A3",3.66814313543764,-0.856710389191715,0.496367423574365,-0.718641821058738,0.472361638504596,1
"UGT2B11",5.00544737124902,0.512303125334377,0.408348316982704,0.030128997286642,0.975964174733534,1
"UGT2B15",0.79121167094774,1.31936367668781,0.681214044217407,1.20279915489575,0.229054051923704,1
"UGT2B28",1.28127370035753,0.115248857215921,0.480924880009839,0,1,1
"UGT2B4",0.163223336001963,0.218771663644985,1.21121752412694,0,1,1
"UGT2B7",0.139949863621111,-0.147450392780253,1.28624150391205,0,1,1
"UGT8",27.768412690449,0.487886865312781,0.13946999186939,0,1,1
"UHMK1",2368.71859887608,0.471023298967719,0.10542294696405,0,1,1
"UHRF1BP1",264.589132415088,0.655002246342077,0.131849529569352,1.1755995402361,0.239754939363458,1
"UHRF1BP1L",1582.01736672748,0.51072936039896,0.176309454009463,0.0608552755111168,0.951474468362159,1
"UHRF2",758.049800174475,0.409266520682071,0.0822388944461821,0,1,1
"UIMC1",2740.0310358082,0.146974191753451,0.124941396827514,0,1,1
"ULBP1",1.08699378332148,0.375166479793603,0.424499034233453,0,1,1
"ULBP2",1.67423043825043,-0.0176762896208343,0.36068192652417,0,1,1
"ULBP3",14.8686917291667,0.0978980059664113,0.134627482765085,0,1,1
"ULK1",1330.10186487884,-0.42671798842899,0.155316885535274,0,1,1
"ULK2",284.38933306936,-0.0572899961227486,0.149533744076555,0,1,1
"ULK3",554.44741079753,-0.192519957380276,0.111690599308381,0,1,1
"ULK4",75.4269694845342,0.0870292233936274,0.116890241425928,0,1,1
"UMAD1",344.234195440911,0.242473430110758,0.112678351224594,0,1,1
"UMODL1",3.00185873238668,-0.672382075218866,0.450637080763162,-0.382529717543293,0.702068490475789,1
"UMPS",259.228515742343,0.037077226068543,0.100058064891472,0,1,1
"UNC119",2633.87183563993,-0.449503770691817,0.125739899326445,0,1,1
"UNC119B",622.480541044672,0.146461359873736,0.082255163011579,0,1,1
"UNC13A",1.03082143342362,0.00505792140825341,0.364166921411073,0,1,1
"UNC13B",40.3322727337293,0.689657308182916,0.161438413250453,1.17479665690646,0.240076077956008,1
"UNC13C",1.87302979107489,0.0284766205792773,0.331627054315522,0,1,1
"UNC13D",3613.39401727516,-0.516431577681274,0.138945271475902,-0.118259351374357,0.905862164233057,1
"UNC45A",953.01598675789,-0.189297107512272,0.123166800041968,0,1,1
"UNC45B",8.7850774567336,-0.0578032618607496,0.228564314034056,0,1,1
"UNC50",712.697769600171,0.174758007663747,0.0699501803990858,0,1,1
"UNC5B",6.86716818852218,-0.0310965525839283,0.365004049386766,0,1,1
"UNC5C",1.07915246147554,0.0715680052128094,0.63190361658539,0,1,1
"UNC5CL",63.0439680968871,-0.251975494770453,0.103736636244647,0,1,1
"UNC79",1.30571898702161,0.559077675258148,0.384715747962503,0.153561884510914,0.877955192143454,1
"UNC80",0.570259743964962,0.100644100135378,0.545935438482854,0,1,1
"UNC93B1",1433.62051543891,-0.486538989778297,0.151416904980412,0,1,1
"UNG",154.558268756897,0.309325691120862,0.130594793805237,0,1,1
"UNK",145.396970877114,-0.348468005829538,0.108933721838408,0,1,1
"UNKL",218.971889338253,-0.193741771654576,0.096291156488564,0,1,1
"UPB1",188.899882753043,0.196965037716677,0.217450209955675,0,1,1
"UPF1",2144.03248738813,-0.204568114819643,0.130666750730199,0,1,1
"UPF2",1477.00293770833,0.305617604889636,0.103268350635322,0,1,1
"UPF3A",571.358450945555,0.0428011312803506,0.0863622809653778,0,1,1
"UPF3B",204.535321385,0.228881250519337,0.0608231657512728,0,1,1
"UPK1A",2.13103084746461,0.744085250321616,0.377727140748955,0.646194630964683,0.518153316200597,1
"UPK1B",2.80011691299903,0.521733167459169,0.283714958078321,0.0766021206861041,0.938940071849214,1
"UPK3B",38.0615113812922,0.075664301736521,0.226975122047337,0,1,1
"UPK3BL1",588.00967813598,-0.477793744760255,0.197485774919682,0,1,1
"UPK3BL2",373.644041477174,0.0953388266059991,0.161547736401208,0,1,1
"UPP1",3566.52780480745,-0.434193490130649,0.24288072206345,0,1,1
"UPP2",0.842281894662204,-0.469757251555493,0.586667548617021,0,1,1
"UPRT",138.397747540797,0.147079611753896,0.0979496427288105,0,1,1
"UQCC1",230.280785349533,0.142646495366469,0.10596365853683,0,1,1
"UQCC2",216.047698313137,-0.190641644830197,0.172328078405976,0,1,1
"UQCR10",1061.70825775633,-0.451229292843482,0.140917878845541,0,1,1
"UQCR11",1294.62743654794,-0.651290027087859,0.169675628388052,-0.891642650893003,0.372584501614323,1
"UQCRB",4455.85471995135,-0.426289672256489,0.112024504788283,0,1,1
"UQCRC1",2657.8496214747,-0.398706321760937,0.12035147549608,0,1,1
"UQCRC2",2403.29730821258,0.0159031233797751,0.0411072227471718,0,1,1
"UQCRFS1",1750.39154425511,-0.357127025154031,0.111390245990622,0,1,1
"UQCRH",2498.14847070132,0.00132688021186364,0.112276508652938,0,1,1
"UQCRHL",28.8446258282165,-0.195664190405122,0.202128667199162,0,1,1
"UQCRQ",797.501875013116,-0.234457632572048,0.158073359208576,0,1,1
"URAD",0.694924679581468,0.343149954663748,0.622684979225673,0,1,1
"URB1",117.726243541476,0.253115194407761,0.147544290596548,0,1,1
"URB2",67.9946932607765,0.390276621068679,0.13554184502272,0,1,1
"URGCP",169.687135400528,-0.404071654175474,0.144105568332016,0,1,1
"URGCP-MRPS24",0.5800461852075,1.57865550929147,1.28756619111878,0.837747617739336,0.402172463746093,1
"URI1",671.922043840555,-0.030764059754625,0.103747139438849,0,1,1
"URM1",919.595791752013,-0.436196724023004,0.117837459338073,0,1,1
"UROC1",0.917634749461002,-0.421208567761711,0.499914750720047,0,1,1
"UROD",877.521577492969,-0.480797849985202,0.121118319117823,0,1,1
"UROS",233.073380674822,-0.235486791527738,0.129773326865055,0,1,1
"USB1",4540.32900343856,-0.13134276779873,0.153215267704413,0,1,1
"USE1",173.698629555011,-0.74116314732269,0.179073205735536,-1.3467293799322,0.178067406346643,1
"USF1",5571.92535773215,-0.226173482883838,0.102659159226526,0,1,1
"USF2",2468.11440178494,-0.483173227446425,0.0994344297234523,0,1,1
"USF3",842.619599172389,0.738283641388613,0.183376849965885,1.29942051809125,0.193799653985612,1
"USH1G",0.160767611629392,-0.541750710580671,1.2343322972387,-0.0338245306179471,0.973017074530714,1
"USH2A",0.176963675346312,0.11228767788984,0.909068125671444,0,1,1
"USHBP1",4.29508842612481,-0.164493699794764,0.247530160698979,0,1,1
"USO1",1166.22239762176,0.430771922277189,0.110338803762742,0,1,1
"USP1",1274.44040729261,0.325331994420737,0.092591979906394,0,1,1
"USP10",5892.63348200157,-0.208234243167114,0.19357114330255,0,1,1
"USP11",236.110205592056,-0.0970128578205826,0.116550387552814,0,1,1
"USP12",455.325781325607,0.446820765991111,0.105323656411133,0,1,1
"USP13",59.6256343976801,0.253242085487758,0.156843243494037,0,1,1
"USP14",458.470576877371,0.285791439705296,0.0923087970420934,0,1,1
"USP15",16523.9487576233,0.293162195849888,0.175503982017436,0,1,1
"USP16",850.007686616294,0.430453182240182,0.107142680806078,0,1,1
"USP19",1481.26732139912,0.056270703625541,0.0738732431323897,0,1,1
"USP2",0.722090864144732,0.1612819229772,0.61285523561571,0,1,1
"USP20",889.266177289932,-0.4912760843196,0.131433734307907,0,1,1
"USP21",404.958080577185,0.0352576140997083,0.050630756704022,0,1,1
"USP22",1899.13126337062,0.0620242645346011,0.0761687710891093,0,1,1
"USP24",1202.05878491865,0.508572057880861,0.10456888866649,0.0819752221733967,0.934666416967874,1
"USP25",1723.3504175292,0.651555605115961,0.149068508923231,1.01668424948163,0.309303660860754,1
"USP27X",54.4337828163988,0.152423453139502,0.123147166562678,0,1,1
"USP28",379.51998482867,0.690641607857055,0.154080142518603,1.23728862617088,0.215979948888895,1
"USP29",0.115099737993803,0.103356158728917,1.22703296284548,0,1,1
"USP3",3658.46814403754,0.323854324497321,0.106411601746423,0,1,1
"USP30",167.445053090342,0.165931119528616,0.0933011835063362,0,1,1
"USP31",111.811144818383,0.402512681495708,0.0991360837145872,0,1,1
"USP32",5608.70315475257,0.519209178501825,0.180288189104788,0.106547071093273,0.915148310594054,1
"USP33",1541.95841494036,0.427361140349194,0.109737330978361,0,1,1
"USP34",3085.44206342825,0.478635014275383,0.136504114810825,0,1,1
"USP35",197.124997264035,0.173807078343529,0.0891679955104331,0,1,1
"USP36",332.537856018072,-0.0544209159213765,0.156742868691099,0,1,1
"USP37",115.242501656759,0.654841241942049,0.200740521896549,0.771350201140982,0.440499383973884,1
"USP38",963.480427636068,0.276733114219392,0.136745164293756,0,1,1
"USP39",1105.79520825952,0.117690594954113,0.0511420758968275,0,1,1
"USP4",4048.3356945301,0.186256408416872,0.09956838841399,0,1,1
"USP40",131.543072905346,0.112657640873369,0.12805878937704,0,1,1
"USP42",229.050290585884,0.251736017047926,0.0981262203017061,0,1,1
"USP44",12.748448734598,0.0239098857992635,0.258724271969944,0,1,1
"USP45",86.9569016501394,0.47521164339336,0.151058873380185,0,1,1
"USP46",91.595484942282,0.361705370861819,0.150089931707654,0,1,1
"USP47",1195.38089244834,0.234712815825959,0.0846984415202424,0,1,1
"USP48",1266.77611252953,0.321456822636566,0.0636340070273988,0,1,1
"USP49",205.551849487253,0.518802564636957,0.117140170903609,0.160513378902521,0.872476683429182,1
"USP5",717.848014897946,-0.460626020863853,0.148920679771604,0,1,1
"USP51",9.74371105561234,-0.0268254804961124,0.220942933898351,0,1,1
"USP53",145.1892035575,0.461975518777013,0.170709831606834,0,1,1
"USP54",48.0315595821949,0.49391347689325,0.122607033083231,0,1,1
"USP6",245.517998915937,-0.00950636489349064,0.152741709246912,0,1,1
"USP7",2517.54846865819,0.222892620817787,0.0996825382637142,0,1,1
"USP8",1586.95776825022,0.374810021251897,0.111615906922657,0,1,1
"USP9X",2771.52405884253,0.276051652997621,0.140999308026317,0,1,1
"USP9Y",167.86092125649,1.08830416467158,0.761849819861296,0.772204900932696,0.439993079291394,1
"USPL1",535.162666624736,0.459326373833815,0.138163545006446,0,1,1
"UST",48.2284641428688,0.180469747430662,0.171335216838741,0,1,1
"UTP11",376.856734314658,-0.044377671787452,0.0596794750423559,0,1,1
"UTP14A",297.279085101171,-0.058819103160319,0.0911801007689767,0,1,1
"UTP14C",68.081281755537,0.437108438697621,0.620138129328498,0,1,1
"UTP15",135.108622829613,0.143615718295484,0.102946695699724,0,1,1
"UTP18",578.433507250481,-0.225295513659175,0.0740188403034596,0,1,1
"UTP20",117.201520366729,0.527956277925117,0.163939869381153,0.170527633275833,0.864595204405061,1
"UTP23",321.256435242721,0.125245838010834,0.0642196940374766,0,1,1
"UTP25",194.750995987771,0.189264935869647,0.13687779827645,0,1,1
"UTP3",632.927414216523,-0.285574879146656,0.0896977667428082,0,1,1
"UTP4",276.328554973217,0.213654306771827,0.104419786674859,0,1,1
"UTP6",1079.70072979385,0.111354356203484,0.0659622722790028,0,1,1
"UTRN",1489.47357978725,0.638662754456846,0.158293387602335,0.875985766412396,0.38103777168568,1
"UTS2B",4.04587216622075,0.534228211930538,0.282011738648224,0.121371585787901,0.903396721730814,1
"UTS2R",1624.78462244614,-0.127032452455498,0.148284281701916,0,1,1
"UTY",556.713683582678,0.969268149008085,0.646705044200292,0.725629331665995,0.46806603467272,1
"UVRAG",691.973146743804,0.380012964659891,0.0921259322185521,0,1,1
"UVSSA",353.646319050913,0.0298633831852877,0.13498538122083,0,1,1
"UXS1",601.382981415329,0.220161679070236,0.0786836925488186,0,1,1
"UXT",1079.18018787636,-0.651517417034836,0.144761773551664,-1.04666731636001,0.295253042849518,1
"VAC14",236.360886906795,-0.382680145203432,0.122638502476703,0,1,1
"VAMP1",1438.53454262946,0.369513369700545,0.0942668499341241,0,1,1
"VAMP2",3615.83791626093,-0.308064728369011,0.112153196386815,0,1,1
"VAMP3",3508.88774802852,-0.289105762770557,0.118150759356831,0,1,1
"VAMP4",617.328906749329,0.19502554920442,0.0753870728019019,0,1,1
"VAMP5",1255.74490996585,-0.3759463437656,0.216841716213105,0,1,1
"VAMP7",1392.17842180961,0.235550011163586,0.110369345304766,0,1,1
"VAMP8",3526.73429549012,-0.647094408462258,0.153102164684647,-0.960759821817259,0.336672944685794,1
"VANGL2",1.58266957856673,0.471349836625139,0.385419898506566,0,1,1
"VAPA",6232.55373553473,0.107181075237511,0.16407100867585,0,1,1
"VAPB",741.795081017819,0.155640341922807,0.071081028023794,0,1,1
"VARS1",399.689710891388,-0.27580027275971,0.148388241701106,0,1,1
"VARS2",245.956890504983,-0.0812928569548668,0.152019011593109,0,1,1
"VASH1",520.171830394111,-0.412875918344336,0.192409475963876,0,1,1
"VASH2",5.72999711265364,0.288263515994243,0.18934207593269,0,1,1
"VASN",2.51627017349864,0.169561082496038,0.321624258885151,0,1,1
"VASP",20448.7181544684,-0.375224035309154,0.132006408875323,0,1,1
"VAT1",999.126999328215,-0.159208536799421,0.161878112197417,0,1,1
"VAT1L",0.209028624820891,0.363320162636214,0.939748809488865,0,1,1
"VAV1",4805.04854668669,-0.231592793512869,0.0981773056903444,0,1,1
"VAV2",207.039013887293,-0.482689792306341,0.139578957514785,0,1,1
"VAV3",1555.59372958516,0.210689513967976,0.158369459920945,0,1,1
"VBP1",1190.07741997423,-0.073547067966386,0.0945853209549722,0,1,1
"VCAM1",2.43374246048576,0.328779235269951,0.36549546707265,0,1,1
"VCAN",11718.8190428451,0.321271815675652,0.221915985443747,0,1,1
"VCL",3164.51481976277,0.517691736261561,0.131308803403395,0.134733816796806,0.892822335025162,1
"VCP",5128.60355421672,-0.0669031409465216,0.064491758457972,0,1,1
"VCPIP1",2855.51994089789,0.603015672259565,0.168430249366267,0.611622156038896,0.540787775722919,1
"VCPKMT",829.331230550263,-0.0727522549215097,0.151411574965051,0,1,1
"VCX",1.15932518736126,-1.59071505366309,0.692354950035314,-1.57536976316477,0.115171119538579,1
"VCX3A",0.439300101544864,-0.984362193673942,1.29627797827194,-0.37365611527216,0.708660179001661,1
"VCX3B",1.21060502641926,-0.598458190707343,0.843536844017044,-0.1167206760507,0.907081405149211,1
"VDAC1",958.665942472928,0.123053807748047,0.0674679166136236,0,1,1
"VDAC2",1280.6374554351,-0.155351770779768,0.0644762266832317,0,1,1
"VDAC3",2079.80362969319,0.17781795907953,0.0493212707689905,0,1,1
"VDR",702.512311345605,-0.105302021271932,0.0962312990184279,0,1,1
"VEGFA",442.31435742824,0.682604482926825,0.135906821986827,1.34360056586802,0.17907758642958,1
"VEGFC",12.3271883844174,0.713825227698602,0.232590558280667,0.919320325292737,0.357928049652124,1
"VEGFD",0.125698376058062,0.383012215742581,1.81915602960385,0,1,1
"VEPH1",70.5463509955231,0.74986023975174,0.237864858320622,1.05042939724601,0.293520735740368,1
"VEZF1",1966.29809526078,0.206406175374404,0.0906303613435484,0,1,1
"VEZT",319.888269003835,0.361401747195559,0.123528398100484,0,1,1
"VGF",0.16362547296353,0.387456748457648,0.980620997399176,0,1,1
"VGLL3",1.01238113044883,0.84682839474508,0.465193837618446,0.745556726461949,0.45593523179559,1
"VGLL4",222.7251082959,0.506660076245434,0.133187705090753,0.0500051880982271,0.960118253991463,1
"VHL",1908.60592386221,-0.0944455293077863,0.0470857781090431,0,1,1
"VIL1",166.474908539684,0.234597014711989,0.142471492911461,0,1,1
"VILL",294.335667904362,-0.290800933377269,0.154871140046681,0,1,1
"VIM",38426.9451895161,-0.437062107446116,0.130354825807311,0,1,1
"VIP",2.21763107851562,0.645521760733898,0.393166003577999,0.370128036019342,0.711287093451177,1
"VIPAS39",558.883015388513,-0.0294255385819684,0.0669485506292274,0,1,1
"VIPR1",373.458676597244,-0.0420263089912595,0.152651835797332,0,1,1
"VIPR2",5.68098085681373,-0.268185678828898,0.267190134651005,0,1,1
"VIRMA",1019.41012111657,0.272588819821652,0.0857989064331885,0,1,1
"VIT",5.9361330799728,0.977728388546042,0.364042910627369,1.31228592729015,0.189423678583989,1
"VKORC1",615.755136692673,-0.37024521896654,0.139606290861853,0,1,1
"VKORC1L1",457.908579984646,0.554598071251587,0.135225728541445,0.403755053424267,0.686392851235736,1
"VLDLR",63.5305680248536,-0.555818672072463,0.252275394238565,-0.22126086549558,0.824889319619128,1
"VMA21",487.571692686944,-0.0817392772368942,0.0654437711090789,0,1,1
"VMAC",95.9145300045177,0.065070205806706,0.0901179624010858,0,1,1
"VMP1",24613.4585075759,0.0686714831321495,0.150541720157708,0,1,1
"VN1R1",2.06321224161125,0.282015785551463,0.315492472371132,0,1,1
"VN1R2",7.07354517971497,0.458365480426073,0.179128108306142,0,1,1
"VNN1",6739.03720248114,0.695574307179776,0.332910500272102,0.587468124375545,0.5568893524012,1
"VNN2",54262.3784075493,-0.183394093705436,0.211030916738361,0,1,1
"VOPP1",3362.35249123027,-0.359029343754701,0.120430741628853,0,1,1
"VPREB1",0.456765080896193,-0.800065386294581,0.691152216561808,-0.43415238945088,0.664177783867945,1
"VPS11",811.911151622645,-0.0469906957322394,0.0732898742481918,0,1,1
"VPS13B",1091.23588008939,0.757500703264481,0.17098087282664,1.50602052152094,0.132061905675312,1
"VPS13C",1537.40108691788,0.701327588585459,0.185572723228113,1.0848986051575,0.277966565846835,1
"VPS13D",995.739364558017,0.562304027419882,0.120194316499723,0.518360844624673,0.604206528368404,1
"VPS16",1582.27355507216,-0.241367882330675,0.0914873970442159,0,1,1
"VPS18",979.605192080502,-0.473533204801465,0.138747087445831,0,1,1
"VPS25",1110.42812029117,-0.371362965583679,0.0945722211328527,0,1,1
"VPS26A",1085.85579272364,0.162519184038687,0.0738460653662986,0,1,1
"VPS26B",1670.1223105249,-0.0471247924531015,0.0573605575234433,0,1,1
"VPS26C",1406.7656205291,0.247617676914605,0.0943822423125005,0,1,1
"VPS28",1785.23056310634,-0.796966657446044,0.181171417026303,-1.63914740150722,0.101182565068674,1
"VPS29",2197.63612640045,-0.138942355236886,0.0810465582723598,0,1,1
"VPS33A",742.999663769678,0.139440179953383,0.0450929419800731,0,1,1
"VPS33B",362.773725234107,-0.0811631788714106,0.069105679866235,0,1,1
"VPS35",2221.65522208944,-0.0890940667629712,0.106149123750978,0,1,1
"VPS35L",473.528603248076,0.0196137923226716,0.0757917283361279,0,1,1
"VPS36",955.293624324367,0.294199223755837,0.0980206491295373,0,1,1
"VPS37A",513.040102562567,0.261627372091358,0.110074436998567,0,1,1
"VPS37B",1295.40720055403,-0.379994570641841,0.128397621322698,0,1,1
"VPS37D",0.914633724615633,-0.773762547252796,0.563032179545177,-0.486228953154941,0.626804845499171,1
"VPS39",2270.63218089259,0.261035172080967,0.0650141164230411,0,1,1
"VPS41",971.258506094302,0.0308751481165172,0.0876255633935036,0,1,1
"VPS45",488.341068005025,-0.185174187505753,0.107519990191686,0,1,1
"VPS4A",1820.2953004408,-0.358171584826916,0.08925262320044,0,1,1
"VPS4B",2481.04434165463,0.106481535258358,0.118690617083376,0,1,1
"VPS50",330.667059395061,0.146879825212091,0.109960226687535,0,1,1
"VPS52",577.680890263738,-0.221671417730526,0.0661488084662673,0,1,1
"VPS53",689.903102466493,0.238126175773191,0.0723281698793908,0,1,1
"VPS54",804.410103093377,0.309030907363863,0.111479947399175,0,1,1
"VPS72",674.10589706255,-0.252656460631418,0.0605895952342077,0,1,1
"VPS8",2382.38674411116,0.119376985521841,0.137336527344199,0,1,1
"VPS9D1",1358.25832448296,-0.772104885968855,0.212586955750525,-1.27996981286178,0.200555752775364,1
"VRK1",398.105383234759,0.433855204256454,0.133658714750395,0,1,1
"VRK2",371.559068823617,0.326260662333036,0.130198194620838,0,1,1
"VRK3",1473.67415323415,-0.336252727685504,0.0964555211571923,0,1,1
"VSIG1",112.826826803028,-0.064808653362815,0.15831831369411,0,1,1
"VSIG10L",30.2575571586616,0.698776629222116,0.202719809106492,0.980548620769942,0.326815381830606,1
"VSIG2",41.8036680116207,0.111678418807646,0.186460955676841,0,1,1
"VSIG4",1228.70270225452,-0.231815120605657,0.404156940436364,0,1,1
"VSIG8",33.4718957585269,0.562988491123077,0.265985318069763,0.236811909695542,0.81280271173056,1
"VSIR",33260.2500391704,-0.642985495974783,0.166161101154545,-0.860523281208838,0.389500655712727,1
"VSNL1",0.309094261788388,0.879557154324467,0.612888474556246,0.619292367341841,0.535723771755256,1
"VSTM1",857.099817944231,0.0280080779996163,0.242757560865066,0,1,1
"VSTM2B",0.388716182931978,0.714903119076602,0.951857890808122,0.225772272470369,0.821378543652878,1
"VSTM4",18.9296188160544,-0.00378458989749698,0.155832554673933,0,1,1
"VSTM5",0.59026222209699,0.203802955646031,0.510119446394094,0,1,1
"VSX1",0.272748676917284,0.573218014655862,0.852209382204068,0.0859155228571864,0.931533571683104,1
"VTA1",1089.14297761603,0.150005123453984,0.0924794950051144,0,1,1
"VTI1A",643.066647996029,0.269233755204816,0.0849952132010089,0,1,1
"VTI1B",1442.59839886262,-0.0633157989398331,0.0556782445630483,0,1,1
"VTN",1.1587085416918,-0.998645172218103,0.428137338646907,-1.1646850839827,0.244146488911606,1
"VWA1",0.27434553290041,-1.85298922376564,1.06410539684597,-1.27148046403667,0.203557773135784,1
"VWA2",1.99999223240303,0.949483857304087,0.332053750908159,1.35364788403913,0.175848742387454,1
"VWA3A",2.40547903300388,-0.0873872774716944,0.264080510044214,0,1,1
"VWA3B",1.41088049980718,0.228198329269092,0.471423079232626,0,1,1
"VWA5A",313.26485576981,-0.133709078053728,0.183239236091437,0,1,1
"VWA5B1",0.212892963799201,-0.502242726439478,0.936790973408246,-0.00239405214518527,0.99808982458029,1
"VWA5B2",0.162634059454177,-0.22957231174147,1.14029610764624,0,1,1
"VWA7",39.7538443981805,0.503963284640632,0.19900715804512,0.0199152868648729,0.984110950409069,1
"VWA8",486.915427874276,0.846975594965239,0.272420356906884,1.27367719103253,0.202777843162206,1
"VWC2",0.429955351056921,0.547965730891571,0.616206440020107,0.077840359620399,0.937955041493436,1
"VWDE",7.17537894048493,-0.0814418434580513,0.300331482925222,0,1,1
"VWF",189.380121334684,-0.0690378667446525,0.206913072842863,0,1,1
"VXN",6.17745650585294,0.492682650766426,0.276760913329281,0,1,1
"WAC",6110.3650857264,0.48555621452265,0.127622295378007,0,1,1
"WAPL",1886.10048234351,0.183905451531393,0.101449837778922,0,1,1
"WARS1",5090.69167669214,-0.157475009594692,0.167454865779611,0,1,1
"WARS2",70.4962665822712,-0.0248419414349896,0.102694328047589,0,1,1
"WAS",7487.61603747222,-0.455343040848063,0.127321084628489,0,1,1
"WASF2",4788.78983595457,-0.173670658305098,0.107988050474109,0,1,1
"WASF3",29.4274030689835,0.230609170587463,0.206249299759196,0,1,1
"WASHC1",3219.07647349643,-0.672456715043191,0.154981503491662,-1.1127567558568,0.265812912569507,1
"WASHC2A",1447.07634635115,0.359001406278179,0.0873152859611748,0,1,1
"WASHC2C",2414.53189743417,0.415946925600839,0.106757433254485,0,1,1
"WASHC3",649.717690084607,-0.113146522915618,0.0975248251883963,0,1,1
"WASHC4",3459.00047728181,0.580468406033018,0.166977841302971,0.481910685903604,0.629869394703106,1
"WASHC5",752.016299774743,0.327412314179368,0.08941982442992,0,1,1
"WASL",142.861333787598,0.287390549632158,0.0837920004461665,0,1,1
"WBP1",1110.72442005806,-0.606497215285605,0.128637001950584,-0.827889438269993,0.407733116870936,1
"WBP11",852.776389497559,-0.0655583126820771,0.0803750930808373,0,1,1
"WBP1L",3318.03467166792,-0.241763785782708,0.091836015274011,0,1,1
"WBP2",4549.53408120461,-0.312962556863556,0.107979955830584,0,1,1
"WBP2NL",3.41390739064905,0.305384992344144,0.248836877741914,0,1,1
"WBP4",448.915315520373,0.159906885854468,0.105409566028173,0,1,1
"WDCP",122.875023498842,0.213163411342088,0.124615712170005,0,1,1
"WDFY1",1251.0701045845,0.553048385325956,0.130292250576979,0.407149197984071,0.683898411144237,1
"WDFY2",1218.38392712525,0.0783810562973138,0.0948177109141916,0,1,1
"WDFY3",4242.79063973687,0.336350470200315,0.216598277061056,0,1,1
"WDFY4",1622.80922526307,0.242234984516484,0.129386945379381,0,1,1
"WDPCP",45.2278310504246,0.0227180356256352,0.120910718242562,0,1,1
"WDR1",10065.8732208518,-0.182163819764871,0.0769792380214167,0,1,1
"WDR11",787.254839818311,0.245362396111372,0.141814981069589,0,1,1
"WDR12",227.661443144675,0.275001237913174,0.0767684298344987,0,1,1
"WDR17",10.9623626977469,0.253076536581729,0.210394535716743,0,1,1
"WDR18",85.3896601343226,-0.742817251452871,0.201680922629151,-1.20396737721872,0.228602187801244,1
"WDR19",162.55394576806,0.167391705499747,0.117234365741769,0,1,1
"WDR20",506.925894003053,0.139129702136613,0.0887760890428139,0,1,1
"WDR24",74.1189204085043,-0.665949062705236,0.155936276392073,-1.06421075675802,0.287233235164769,1
"WDR25",114.509080286989,-0.705695939719946,0.130257979218128,-1.57914272088845,0.114303324619662,1
"WDR26",7064.08744333139,0.368981405972408,0.135922660222675,0,1,1
"WDR27",34.1020944465757,-0.0835639048633693,0.150189336743567,0,1,1
"WDR3",267.941328873909,0.277708301540781,0.129940096134698,0,1,1
"WDR31",38.2399028075958,0.218158295002386,0.108093311378062,0,1,1
"WDR33",1324.36833717036,-0.122892870146221,0.0340220197013514,0,1,1
"WDR35",134.993417581238,0.103723244060859,0.138556201171705,0,1,1
"WDR36",354.97783465343,0.356692814225931,0.109577966765221,0,1,1
"WDR37",970.508620698511,-0.0310356577106717,0.0847167442148826,0,1,1
"WDR4",71.165580588646,-0.110505514729351,0.159236646411879,0,1,1
"WDR41",589.189628465507,0.0168309219924481,0.0917633857503273,0,1,1
"WDR43",383.425216473478,0.365484279346486,0.114085249126575,0,1,1
"WDR44",427.025518929182,0.414346526044744,0.158326350936299,0,1,1
"WDR45",1578.93251432954,-0.427575457574472,0.106966293361709,0,1,1
"WDR45B",890.892415652927,0.090093856480367,0.0693450727271446,0,1,1
"WDR46",600.148901605494,-0.500661091287057,0.141421736362676,-0.00467460875577077,0.996270215429836,1
"WDR47",476.072715782811,0.568957206703472,0.15247299967566,0.452258477567556,0.651082785090822,1
"WDR48",1090.35407135498,0.436514654473904,0.0936107392808365,0,1,1
"WDR49",7.4286380134148,0.141571558455269,0.259067128159371,0,1,1
"WDR5",401.053294765239,-0.138621517274056,0.0846648961156892,0,1,1
"WDR53",289.147557797326,-0.147141780112636,0.0609678392424409,0,1,1
